uid,gid,player,team,details,pstat,gstat
13760,4716,AK-0050,NO,Concussion,,Questionable
13761,4716,AK-0650,NO,Groin,Full Participation in Practice,Doubtful
13762,4716,GG-0462,NO,Coach's Decision ,,Out
13763,4716,JW-4625,NO,Coach's Decision ,,Out
13764,4716,JK-2200,NO,Biceps,,IR
13765,4716,DL-0487,NO,Undisclosed,,Out
13766,4716,DL-0412,NO,Neck,,IR
13767,4716,DP-0375,NO,Ankle,,IR
13768,4717,WY-0300,CHI,Triceps,,IR
13769,4717,ZM-0200,CHI,Knee,,IR
13770,4717,QD-0100,CHI,,Limited Participation in Practice,IR
13771,4717,PM-0500,CHI,Shoulder,Did Not Participate In Practice,Doubtful
13772,4717,LF-0450,CHI,Knee - Mcl ,,IR
13773,4717,KW-0887,CHI,Shoulder,,IR
13774,4717,MU-0500,CHI,Knee,,IR
13775,4717,EG-0350,CHI,Hip,Limited Participation in Practice,Doubtful
13776,4717,DH-4050,CHI,Ankle,Limited Participation in Practice,Questionable
13777,4717,II-0400,CHI,Knee,,IR
13778,4717,JF-3060,CHI,Pectoral,,IR
13779,4717,AA-0543,CHI,Hamstring,Did Not Participate In Practice,Doubtful
13780,4717,CS-0250,CHI,Groin,,IR
13781,4717,CM-2245,CHI,Knee - Acl + Mcl ,,IR
13782,4717,CP-0800,CIN,Shoulder,,IR
13783,4717,DD-0950,CIN,Knee,Did Not Participate In Practice,Questionable
13784,4717,AJ-1200,CIN,Groin,Did Not Participate In Practice,Out
13785,4717,BW-2550,CIN,Ankle,Did Not Participate In Practice,Out
13786,4717,JD-2850,CIN,Thumb,,IR
13787,4717,JH-4025,CIN,Ankle,,IR
13788,4717,JR-3286,CIN,Shoulder - Labrum ,Did Not Participate In Practice,IR
13789,4717,JM-5275,CIN,Concussion,Did Not Participate In Practice,Out
13790,4717,DK-0750,CIN,Concussion,Did Not Participate In Practice,Out
13791,4717,GA-0400,CIN,Toe,Did Not Participate In Practice,Questionable
13792,4717,MS-0537,CIN,Knee - Mcl ,,IR
13793,4717,NV-0200,CIN,Ankle,Did Not Participate In Practice,Out
13794,4717,SW-1550,CIN,Hamstring,Did Not Participate In Practice,Out
13795,4717,VB-0350,CIN,Concussion,Did Not Participate In Practice,Out
13796,4717,VR-0200,CIN,Hamstring,Limited Participation in Practice,Questionable
13797,4717,TE-0300,CIN,Back,,IR
13798,4717,TC-0450,CIN,Undisclosed,,IR
13799,4718,CR-1175,DET,Foot,Limited Participation in Practice,Questionable
13800,4718,CW-0850,DET,Shoulder,Limited Participation in Practice,Questionable
13801,4718,CW-1975,DET,Chest,,Questionable
13802,4718,AA-0025,DET,Neck,Limited Participation in Practice,Questionable
13803,4718,BC-2350,DET,Pectoral,Limited Participation in Practice,IR
13804,4718,JD-0012,DET,,,IR
13805,4718,JA-0425,DET,Knee,Limited Participation in Practice,Questionable
13806,4718,JH-4050,DET,Undisclosed,,IR
13807,4718,DL-0462,DET,Undisclosed,,IR
13808,4718,HN-0300,DET,Biceps,,IR
13809,4718,EA-0550,DET,Ankle,Did Not Participate In Practice,Questionable
13810,4718,EC-0150,DET,Ankle,Limited Participation in Practice,Questionable
13811,4718,RW-0150,DET,Ankle,Did Not Participate In Practice,Out
13812,4718,SM-0650,DET,Right Foot ,Full Participation in Practice,Questionable
13813,4718,KH-3100,DET,Achilles,,IR
13814,4718,MJ-0250,DET,Concussion,,IR
13815,4718,MS-4100,DET,Right Hand ,Limited Participation in Practice,Questionable
13816,4718,TS-3650,DET,Knee,Limited Participation in Practice,Questionable
13817,4718,TW-3250,DET,Shoulder,,IR
13818,4718,TL-0300,DET,Foot,Did Not Participate In Practice,Questionable
13819,4718,NF-0300,TB,Knee,,IR
13820,4718,MF-0650,TB,Undisclosed,,Questionable
13821,4718,RR-1450,TB,Knee,Limited Participation in Practice,Questionable
13822,4718,ST-1075,TB,Undisclosed,,IR
13823,4718,NS-0712,TB,Shoulder,,IR
13824,4718,TS-2850,TB,Hamstring,,Questionable
13825,4718,TW-0600,TB,Concussion,Did Not Participate In Practice,Out
13826,4718,VH-0050,TB,Hamstring,Did Not Participate In Practice,Out
13827,4718,CM-1600,TB,Back,Did Not Participate In Practice,Out
13828,4718,JA-0350,TB,Knee,,IR
13829,4718,JT-3300,TB,Undisclosed,,IR
13830,4718,JR-2750,TB,Hamstring,Did Not Participate In Practice,Out
13831,4718,DL-0137,TB,Wrist,,IR
13832,4718,EP-0075,TB,Undisclosed,,IR
13833,4719,TH-2175,CLE,Knee,Limited Participation in Practice,Questionable
13834,4719,TC-0350,CLE,Knee - Acl ,,IR
13835,4719,SC-0775,CLE,Knee,Limited Participation in Practice,Questionable
13836,4719,SD-0534,CLE,Hip,,Questionable
13837,4719,HW-0300,CLE,,,PUP
13838,4719,EO-0075,CLE,Foot,,IR
13839,4719,DJ-0050,CLE,Knee,,IR
13840,4719,DS-1850,CLE,Chest,Limited Participation in Practice,Questionable
13841,4719,JM-3950,CLE,Ankle,,IR
13842,4719,JP-1975,CLE,Knee,Did Not Participate In Practice,Doubtful
13843,4719,JC-3550,CLE,Knee - Mcl ,,IR
13844,4719,BB-2231,CLE,Knee,Did Not Participate In Practice,Questionable
13845,4719,BW-1650,CLE,Shoulder,,Out
13846,4719,DA-0650,CLE,Knee,,IR
13847,4719,TM-3150,GB,Wrist,,IR
13848,4719,KK-0750,GB,Shoulder,,IR
13849,4719,KB-1825,GB,Ankle,,IR
13850,4719,LP-0150,GB,Hand,Full Participation in Practice,Questionable
13851,4719,QD-0200,GB,Chest,Limited Participation in Practice,Questionable
13852,4719,QR-0100,GB,Achilles,,IR
13853,4719,NP-0130,GB,Foot,Did Not Participate In Practice,Questionable
13854,4719,HW-0150,GB,Shoulder,Limited Participation in Practice,IR
13855,4719,DH-4000,GB,Shoulder,Did Not Participate In Practice,Doubtful
13856,4719,DT-0050,GB,Undisclosed,,IR
13857,4719,JT-1650,GB,Triceps,,IR
13858,4719,AR-1300,GB,,,IR
13859,4719,DG-1600,GB,Hamstring,Did Not Participate In Practice,Out
13860,4720,TT-0500,BUF,Knee,Limited Participation in Practice,Questionable
13861,4720,TJ-2400,BUF,Arm,,IR
13862,4720,SL-0350,BUF,Ankle,,IR
13863,4720,SH-0650,BUF,Back,Did Not Participate In Practice,Questionable
13864,4720,KT-0750,BUF,Undisclosed,,IR
13865,4720,KW-1600,BUF,Groin,Did Not Participate In Practice,Questionable
13866,4720,LJ-1150,BUF,Knee,Limited Participation in Practice,Questionable
13867,4720,JM-1550,BUF,Knee,,IR
13868,4720,JM-4550,BUF,Ankle,Did Not Participate In Practice,Out
13869,4720,JB-8550,BUF,Concussion,,IR
13870,4720,CA-0900,BUF,Forearm,,IR
13871,4720,CG-1250,BUF,Foot,Limited Participation in Practice,Questionable
13872,4720,RT-1950,IND,Elbow,,IR
13873,4720,TM-2825,IND,Abdomen,,Questionable
13874,4720,MH-3250,IND,Knee - Acl ,,IR
13875,4720,MP-0900,IND,Ankle,Did Not Participate In Practice,Questionable
13876,4720,KH-2075,IND,Knee,,IR
13877,4720,QB-0250,IND,Undisclosed,,IR
13878,4720,PD-0450,IND,Shoulder,,IR
13879,4720,RM-3850,IND,Hand,Did Not Participate In Practice,Out
13880,4720,RK-0350,IND,,Full Participation in Practice,Out
13881,4720,EJ-0150,IND,Undisclosed,,IR
13882,4720,GW-1650,IND,Undisclosed,,IR
13883,4720,HA-0400,IND,Neck,,IR
13884,4720,HB-0175,IND,Undisclosed,,Questionable
13885,4720,ES-1800,IND,,,IR
13886,4720,DM-2775,IND,Ankle,Did Not Participate In Practice,Out
13887,4720,JS-3250,IND,Shoulder,,IR
13888,4720,AL-1100,IND,Shoulder - Labrum ,,IR
13889,4720,DG-1450,IND,Illness,Did Not Participate In Practice,Questionable
13890,4720,DD-0075,IND,Hamstring,Did Not Participate In Practice,Out
13891,4720,CM-2280,IND,Undisclosed,,IR
13892,4720,CM-2425,IND,Neck,,Questionable
13893,4721,CJ-1300,CAR,Knee,,IR
13894,4721,CL-1787,CAR,Ankle,,IR
13895,4721,DF-2200,CAR,Shoulder,Full Participation in Practice,Questionable
13896,4721,DH-0550,CAR,Knee,,IR
13897,4721,DC-3950,CAR,Ankle,,IR
13898,4721,CS-0050,CAR,Ankle,,IR
13899,4721,CE-0350,CAR,Knee,,IR
13900,4721,JN-1775,CAR,Calf,,IR
13901,4721,DI-0025,CAR,Shoulder,,IR
13902,4721,FR-0150,CAR,Ankle,,IR
13903,4721,GO-0100,CAR,Foot,Full Participation in Practice,Questionable
13904,4721,LM-1010,CAR,Undisclosed,,Questionable
13905,4721,KC-1250,CAR,Shoulder,Limited Participation in Practice,Questionable
13906,4721,SS-1525,CAR,Back,,IR
13907,4721,ST-0550,CAR,Foot,Limited Participation in Practice,Out
13908,4721,RK-0100,CAR,Neck,Limited Participation in Practice,Questionable
13909,4721,TL-0450,CAR,Foot,Did Not Participate In Practice,Questionable
13910,4721,TW-2250,CAR,Shoulder,,IR
13911,4721,ZS-0025,CAR,Undisclosed,,Questionable
13912,4721,SW-0412,MIN,Leg,,IR
13913,4721,SF-0150,MIN,Knee,,Out
13914,4721,SB-1100,MIN,Knee,,IR
13915,4721,PE-0192,MIN,Shoulder,Limited Participation in Practice,Questionable
13916,4721,MR-0645,MIN,Lower Back ,Did Not Participate In Practice,Out
13917,4721,DC-3550,MIN,Knee - Acl ,,IR
13918,4721,BS-0650,MIN,Knee - Acl ,,IR
13919,4721,DM-3550,MIN,Concussion,Limited Participation in Practice,Out
13920,4722,TH-0200,KC,Knee,Did Not Participate In Practice,Questionable
13921,4722,SW-0350,KC,Knee - Pcl ,,IR
13922,4722,KB-0725,KC,Wrist,,Questionable
13923,4722,MP-0950,KC,Not Injury Related ,,Out
13924,4722,MM-5350,KC,Foot,Did Not Participate In Practice,Out
13925,4722,JS-6350,KC,Illness,,Out
13926,4722,DN-1050,KC,,,PUP
13927,4722,EM-2100,KC,Ankle,Did Not Participate In Practice,Out
13928,4722,EB-0800,KC,Achilles,,IR
13929,4722,AL-0150,KC,Knee - Acl ,,IR
13930,4722,DF-1350,KC,Back,Did Not Participate In Practice,IR
13931,4722,CC-3950,KC,Achilles,,IR
13932,4722,GC-0850,OAK,Shin,,IR
13933,4722,JO-0550,OAK,Ankle,Limited Participation in Practice,Questionable
13934,4722,JW-0725,OAK,Foot,Did Not Participate In Practice,Doubtful
13935,4722,JF-0950,OAK,Concussion,Did Not Participate In Practice,Out
13936,4722,BH-1110,OAK,Undisclosed,,IR
13937,4722,AS-1500,OAK,Suspension,,Suspend
13938,4722,AC-2350,OAK,Ankle,Did Not Participate In Practice,Questionable
13939,4722,AH-0762,OAK,,,IR
13940,4722,DA-0950,OAK,Foot,Limited Participation in Practice,Questionable
13941,4722,DA-2050,OAK,Hand,Limited Participation in Practice,Questionable
13942,4722,CP-0750,OAK,Hip,Limited Participation in Practice,Questionable
13943,4722,CJ-0675,OAK,Knee,Did Not Participate In Practice,Doubtful
13944,4722,SJ-0300,OAK,Back,,IR
13945,4723,DF-1362,HOU,Achilles,,IR
13946,4723,AB-1975,HOU,Concussion,Did Not Participate In Practice,Out
13947,4723,BE-0350,HOU,Hamstring,,IR
13948,4723,BM-2350,HOU,Concussion,Did Not Participate In Practice,Out
13949,4723,BS-0850,HOU,Foot,,IR
13950,4723,CF-0375,HOU,Concussion,,IR
13951,4723,CC-4550,HOU,Biceps,,IR
13952,4723,JW-1100,HOU,Lower Leg ,,IR
13953,4723,JJ-1620,HOU,Concussion,Did Not Participate In Practice,Out
13954,4723,JD-0350,HOU,Shoulder,Did Not Participate In Practice,Out
13955,4723,DR-1350,HOU,Ankle,,Questionable
13956,4723,DN-0700,HOU,,,PUP
13957,4723,DG-2475,HOU,Knee - Acl ,,IR
13958,4723,DW-1725,HOU,Knee - Acl ,,IR
13959,4723,RG-1870,HOU,Concussion,,IR
13960,4723,MG-0887,HOU,Knee - Acl ,,IR
13961,4723,TE-0350,HOU,Knee,,IR
13962,4723,WM-0550,HOU,Pectoral,,IR
13963,4723,XS-0100,HOU,Groin,Did Not Participate In Practice,Questionable
13964,4723,DJ-2670,SF,Knee,,IR
13965,4723,DN-0650,SF,Concussion,,IR
13966,4723,JT-0650,SF,Forearm,,IR
13967,4723,JW-4612,SF,Ankle,,IR
13968,4723,JW-0750,SF,Forearm,,IR
13969,4723,JG-1225,SF,Knee - Acl ,,IR
13970,4723,CJ-0625,SF,Knee - Acl ,,IR
13971,4723,CJ-2150,SF,Undisclosed,,IR
13972,4723,CH-3175,SF,Knee,,IR
13973,4723,AJ-0350,SF,Hamstring,,IR
13974,4723,AA-0562,SF,Hand,,IR
13975,4723,AB-3862,SF,Hamstring,,IR
13976,4723,TB-3250,SF,Shoulder,Limited Participation in Practice,Questionable
13977,4723,PG-0100,SF,Neck,,IR
13978,4723,PI-0300,SF,Undisclosed,,IR
13979,4723,QP-0050,SF,Foot,,Questionable
13980,4723,RM-5050,SF,Knee,,IR
13981,4723,KR-0125,SF,Personal,,Out
13982,4723,MS-2400,SF,Pectoral,,IR
13983,4724,DG-2425,JAC,Head,,Questionable
13984,4724,AR-1250,JAC,Knee - Acl ,,IR
13985,4724,AB-1200,JAC,Knee,,IR
13986,4724,AH-3900,JAC,Ankle,Did Not Participate In Practice,Out
13987,4724,BW-0400,JAC,Foot,,Questionable
13988,4724,JR-0150,JAC,Ankle,Did Not Participate In Practice,Questionable
13989,4724,JH-1425,JAC,Concussion,,IR
13990,4724,JB-3650,JAC,Suspension,,Suspend
13991,4724,IM-0112,JAC,Spine,,IR
13992,4724,RG-1812,JAC,Undisclosed,,IR
13993,4724,SW-2350,JAC,Undisclosed,,IR
13994,4724,MR-0970,JAC,Wrist,,IR
13995,4724,MB-1900,JAC,Pectoral,Did Not Participate In Practice,IR
13996,4724,TN-0575,JAC,Undisclosed,,Questionable
13997,4724,TG-0050,JAC,Undisclosed,,IR
13998,4724,TS-2050,JAC,Concussion,Full Participation in Practice,Questionable
13999,4724,MM-2450,SEA,Head,,Out
14000,4724,MJ-1175,SEA,Undisclosed,,Questionable
14001,4724,KC-0900,SEA,Neck,Did Not Participate In Practice,Out
14002,4724,RS-1000,SEA,Achilles,,IR
14003,4724,OA-0050,SEA,Shoulder,Did Not Participate In Practice,IR
14004,4724,NJ-0500,SEA,Ankle,Did Not Participate In Practice,Out
14005,4724,TM-0150,SEA,Calf,,IR
14006,4724,CA-1300,SEA,Neck,,IR
14007,4724,CC-0750,SEA,Ankle,,IR
14008,4724,DE-0750,SEA,Ankle,,IR
14009,4724,CP-2550,SEA,Ankle,,IR
14010,4724,JF-2750,SEA,Foot,,IR
14011,4724,JS-3262,SEA,Knee - Acl ,,IR
14012,4724,DS-1730,SEA,,,PUP
14013,4724,DM-1525,SEA,Knee - Acl ,,IR
14014,4724,DJ-2950,SEA,Neck,Limited Participation in Practice,Questionable
14015,4725,PL-0400,DEN,Ankle,Did Not Participate In Practice,Out
14016,4725,RL-0350,DEN,Back,Did Not Participate In Practice,Out
14017,4725,DW-4250,DEN,Neck,,IR
14018,4725,ES-0200,DEN,Ankle,Full Participation in Practice,Questionable
14019,4725,DP-0900,DEN,Knee,Limited Participation in Practice,Questionable
14020,4725,JB-8575,DEN,Knee - Acl ,,IR
14021,4725,JC-5630,DEN,Back,,IR
14022,4725,BW-2650,DEN,Knee - Acl ,,IR
14023,4725,AG-1350,DEN,Illness,,Questionable
14024,4725,CN-0450,DEN,Elbow,,IR
14025,4725,CK-0260,DEN,,,IR
14026,4725,CH-2375,DEN,Thumb,,IR
14027,4725,XC-0050,NYJ,Shoulder,,IR
14028,4725,QE-0100,NYJ,Neck,,IR
14029,4725,LM-0550,NYJ,Back,,IR
14030,4725,LW-1150,NYJ,Foot,,Out
14031,4725,MF-1300,NYJ,Knee,Limited Participation in Practice,Questionable
14032,4725,CG-1650,NYJ,Ankle,,IR
14033,4725,CP-0775,NYJ,Ankle,,IR
14034,4725,DD-2050,NYJ,Elbow,,IR
14035,4725,BK-0175,NYJ,Knee - Acl ,,IR
14036,4725,BP-0050,NYJ,Undisclosed,,Questionable
14037,4725,BE-0625,NYJ,Achilles,Limited Participation in Practice,IR
14038,4725,BC-0600,NYJ,Groin,Did Not Participate In Practice,Out
14039,4725,BW-2670,NYJ,Abdomen,Limited Participation in Practice,Questionable
14040,4725,JK-1000,NYJ,Suspension,,Suspend
14041,4725,JL-1125,NYJ,Knee,,IR
14042,4725,ER-0350,NYJ,Groin,,IR
14043,4725,DS-3031,NYJ,Knee - Acl ,,IR
14044,4726,AB-2760,ARI,,Limited Participation in Practice,IR
14045,4726,AD-0850,ARI,Knee,,Out
14046,4726,AP-0700,ARI,Neck,Did Not Participate In Practice,Out
14047,4726,CP-0500,ARI,Arm,,IR
14048,4726,CP-1300,ARI,Ankle,Limited Participation in Practice,Questionable
14049,4726,DJ-1325,ARI,,,IR
14050,4726,IM-0300,ARI,Leg,,IR
14051,4726,JB-6950,ARI,Toe,Limited Participation in Practice,Out
14052,4726,JM-1650,ARI,Ankle,Did Not Participate In Practice,Questionable
14053,4726,JN-0625,ARI,Knee,Limited Participation in Practice,Questionable
14054,4726,JV-0300,ARI,Elbow,Did Not Participate In Practice,Questionable
14055,4726,MG-0925,ARI,Knee,,IR
14056,4726,PP-0400,ARI,Hamstring,Did Not Participate In Practice,Questionable
14057,4726,RF-0725,ARI,Knee,Did Not Participate In Practice,IR
14058,4726,RZ-0100,ARI,Knee - Acl ,,IR
14059,4726,TB-2400,ARI,Knee - Acl ,,IR
14060,4726,TL-1037,ARI,Wrist,,IR
14061,4726,DJ-2250,TEN,Biceps,,IR
14062,4726,DM-3600,TEN,Knee,Did Not Participate In Practice,Out
14063,4726,AT-0160,TEN,Foot,,IR
14064,4726,AW-0275,TEN,Back,,IR
14065,4726,AJ-2000,TEN,Thumb,,Questionable
14066,4726,VO-0100,TEN,Knee - Acl ,,IR
14067,4726,TS-1262,TEN,Foot,,IR
14068,4727,NN-0200,LAC,Back,,IR
14069,4727,KE-0650,LAC,Undisclosed,,IR
14070,4727,KF-0150,LAC,Ankle,,IR
14071,4727,MW-2700,LAC,Knee,Limited Participation in Practice,Questionable
14072,4727,BH-1115,LAC,Foot,,Questionable
14073,4727,AC-1650,LAC,Undisclosed,,IR
14074,4727,CM-2662,LAC,Undisclosed,,IR
14075,4727,CL-0225,LAC,Shoulder,,IR
14076,4727,CL-1000,LAC,Toe,Limited Participation in Practice,Questionable
14077,4727,IB-0250,LAC,Concussion,,IR
14078,4727,JV-0425,LAC,Knee,,IR
14079,4727,TP-2400,WAS,Ankle,,IR
14080,4727,TM-3450,WAS,Knee - Acl ,,IR
14081,4727,TM-1400,WAS,Toe,Limited Participation in Practice,Questionable
14082,4727,WC-0300,WAS,Foot,,IR
14083,4727,TW-2800,WAS,Knee,Did Not Participate In Practice,Questionable
14084,4727,ZB-0400,WAS,Hamstring,Limited Participation in Practice,Questionable
14085,4727,PT-0200,WAS,Quadriceps,,IR
14086,4727,RK-0150,WAS,Ankle,,IR
14087,4727,MF-1400,WAS,Shoulder,,IR
14088,4727,MH-1015,WAS,Concussion,Limited Participation in Practice,Out
14089,4727,MS-3450,WAS,Ankle,Limited Participation in Practice,Questionable
14090,4727,MM-5450,WAS,Ankle,Limited Participation in Practice,Questionable
14091,4727,MN-0550,WAS,Concussion,Did Not Participate In Practice,Out
14092,4727,KM-0350,WAS,Knee,,IR
14093,4727,LY-0100,WAS,Groin,,Questionable
14094,4727,AJ-1500,WAS,Shoulder,,IR
14095,4727,CR-1650,WAS,Hand,Limited Participation in Practice,Questionable
14096,4727,CT-1220,WAS,Lower Leg ,,IR
14097,4727,DH-3970,WAS,Hip,,IR
14098,4727,JR-1150,WAS,Hamstring,Did Not Participate In Practice,Out
14099,4727,JA-1062,WAS,Foot,,IR
14100,4728,CT-0025,DAL,Foot,,IR
14101,4728,BB-4100,DAL,Foot,Limited Participation in Practice,Questionable
14102,4728,BP-1300,DAL,Knee,,IR
14103,4728,JD-3300,DAL,Concussion,Limited Participation in Practice,Questionable
14104,4728,DT-1212,DAL,Foot,,IR
14105,4728,DI-0200,DAL,Concussion,Did Not Participate In Practice,Questionable
14106,4728,EE-0250,DAL,Suspension,,Suspend
14107,4728,OS-0200,DAL,Back,Did Not Participate In Practice,Questionable
14108,4728,RG-0550,DAL,Concussion,,IR
14109,4728,RG-1825,DAL,Suspension,,Suspend
14110,4728,MC-2150,DAL,Foot,Limited Participation in Practice,Questionable
14111,4728,LC-0825,DAL,Back,Did Not Participate In Practice,Questionable
14112,4728,TS-2700,DAL,Back,Limited Participation in Practice,Questionable
14113,4728,ZD-0300,DAL,Back,,IR
14114,4728,DS-2185,NYG,Hamstring,,IR
14115,4728,EA-0575,NYG,Hip,Did Not Participate In Practice,Questionable
14116,4728,JP-2900,NYG,Finger,Did Not Participate In Practice,Questionable
14117,4728,JP-4350,NYG,Back,Did Not Participate In Practice,Out
14118,4728,JB-1275,NYG,Shoulder,,IR
14119,4728,IW-0300,NYG,Undisclosed,,IR
14120,4728,JC-1800,NYG,Neck,Did Not Participate In Practice,IR
14121,4728,JJ-1550,NYG,Ankle,,IR
14122,4728,BG-0850,NYG,Ankle,Limited Participation in Practice,Out
14123,4728,BM-0300,NYG,Ankle,,IR
14124,4728,CW-1575,NYG,Concussion,Limited Participation in Practice,Questionable
14125,4728,DD-0875,NYG,Forearm,,IR
14126,4728,DH-1800,NYG,Foot,,IR
14127,4728,CG-1975,NYG,Knee,,IR
14128,4728,MH-2400,NYG,Neck,,IR
14129,4728,MH-3775,NYG,Hamstring,,Questionable
14130,4728,KJ-0562,NYG,Foot,,IR
14131,4728,KR-0950,NYG,Quadriceps,,IR
14132,4728,OB-0075,NYG,Ankle,Limited Participation in Practice,IR
14133,4728,OD-0200,NYG,Illness,Did Not Participate In Practice,Questionable
14134,4728,SS-1250,NYG,Hamstring,Limited Participation in Practice,Questionable
14135,4728,RO-0450,NYG,,,IR
14136,4728,UU-0100,NYG,Undisclosed,,Questionable
14137,4729,DE-0050,LA,Knee - Acl ,,IR
14138,4729,AO-0250,LA,Elbow,Did Not Participate In Practice,Questionable
14139,4729,CD-0950,LA,Thigh,,IR
14140,4729,CB-0800,LA,Forearm,Did Not Participate In Practice,Questionable
14141,4729,LT-0350,LA,Undisclosed,,IR
14142,4729,NS-0718,LA,Undisclosed,,Questionable
14143,4729,RW-4050,LA,Shoulder,Did Not Participate In Practice,Questionable
14144,4729,TH-1275,LA,Lower Leg ,,IR
14145,4729,SJ-0775,PHI,Achilles,,Out
14146,4729,RG-1225,PHI,Knee - Acl ,,IR
14147,4729,ZE-0100,PHI,Concussion,Limited Participation in Practice,Questionable
14148,4729,TS-3550,PHI,Undisclosed,,Out
14149,4729,CM-0200,PHI,Knee,,IR
14150,4729,CW-0250,PHI,Knee,,Questionable
14151,4729,CS-4250,PHI,Hip,,IR
14152,4729,AS-0930,PHI,Knee,,IR
14153,4729,JH-3675,PHI,Achilles,,IR
14154,4729,JW-0525,PHI,Neck,Full Participation in Practice,Questionable
14155,4729,DW-3912,PHI,Achilles,,IR
14156,4729,DS-3300,PHI,Arm,,IR
14157,4729,DP-2400,PHI,Hamstring,,IR
14158,4730,CG-1030,BAL,Knee,,IR
14159,4730,AM-1200,BAL,Knee - Acl ,,IR
14160,4730,AB-0050,BAL,Undisclosed,Limited Participation in Practice,Questionable
14161,4730,BB-2530,BAL,Undisclosed,,IR
14162,4730,BB-2580,BAL,Knee - Acl ,,IR
14163,4730,BU-0150,BAL,Foot,,IR
14164,4730,CB-5400,BAL,Undisclosed,,Questionable
14165,4730,DW-0675,BAL,Suspension,,Suspend
14166,4730,DH-2425,BAL,Undisclosed,,Questionable
14167,4730,JE-0475,BAL,Shoulder,Limited Participation in Practice,Questionable
14168,4730,JS-4300,BAL,Achilles,,IR
14169,4730,JM-0200,BAL,Back,Did Not Participate In Practice,Questionable
14170,4730,KD-1050,BAL,Knee - Meniscus ,,IR
14171,4730,RD-0025,BAL,Undisclosed,,Questionable
14172,4730,RO-0550,BAL,Undisclosed,,Questionable
14173,4730,RP-1625,BAL,Achilles,,IR
14174,4730,TW-1625,BAL,Thumb,,IR
14175,4730,TY-0250,BAL,Knee - Acl ,,IR
14176,4730,ZS-0075,BAL,Shoulder,Did Not Participate In Practice,Doubtful
14177,4730,GD-0600,PIT,Ankle,,IR
14178,4730,KA-0200,PIT,Undisclosed,,IR
14179,4730,JS-4750,PIT,Suspension,,Suspend
14180,4730,JH-0100,PIT,Fibula,Did Not Participate In Practice,Out
14181,4730,JD-0025,PIT,Undisclosed,,Questionable
14182,4730,AC-2387,PIT,Undisclosed,,IR
14183,4730,TM-0825,PIT,Shoulder,Did Not Participate In Practice,Out
14184,4730,RS-0962,PIT,Back,Did Not Participate In Practice,Out
14185,4730,MM-3800,PIT,Ankle,,Questionable
14186,4731,IF-0175,MIA,Knee - Meniscus ,,IR
14187,4731,ES-1112,MIA,,,IR
14188,4731,DW-3125,MIA,Shoulder,Did Not Participate In Practice,Doubtful
14189,4731,CM-3300,MIA,Neck,,Questionable
