player,fname,lname,pname,pos1,pos2,height,weight,dob,forty,bench,vertical,broad,shuttle,cone,arm,hand,dpos,col,dv,start,cteam,posd,jnum,dcp,nflid
GM-0012,Greg,Mabin,G.Mabin,DB,,72,198,6/25/1994,4.54,0,0,0,0,0,0.000,0.000,0,Iowa,Big Ten,2017,SF,RCB,26,1,2558971
GM-0025,Greg,Mancz,G.Mancz,OL,,76,301,4/23/1992,5.08,0,0,0,0,0,0.000,0.000,0,Toledo,Mid-American (MAC),2015,HOU,C,65,2,2553560
GM-0037,Gabe,Marks,G.Marks,WR,,71,189,8/6/1994,4.56,11,29.5,116,4.2,7.01,30.375,8.750,0,Washington State,Pacific 12,2017,INA,INA,0,0,2559085
GM-0050,Gabe,Martin,G.Martin,LB,,74,239,6/5/1992,4.61,23,35.5,121,4.47,7.26,0.000,0.000,0,Bowling Green,Mid-American (MAC),2015,ARI,RES,50,1,2553563
GM-0100,Glenn,Martinez,G.Martinez,WR,,73,183,11/30/1981,0,0,0,0,0,0,0.000,0.000,0,Saginaw Valley State,,2005,INA,INA,0,0,2505866
GM-0150,Greer,Martini,G.Martini,LB,,75,237,6/6/1995,0,0,0,0,0,0,0.000,0.000,0,Notre Dame,FBS Independents,2018,INA,INA,0,0,2561479
GM-0200,Grant,Mason,G.Mason,DB,,72,192,8/18/1983,0,0,0,0,0,0,0.000,0.000,0,Michigan,Big Ten,2007,INA,INA,0,0,2506820
GM-0225,Gabriel,Mass,G.Mass,DL,,76,295,4/1/1991,0,0,0,0,0,0,0.000,0.000,0,Lane,,2017,INA,INA,0,0,2559086
GM-0250,Geno,Matias-Smith,G.Matias-Smith,DB,,72,197,5/9/1994,4.57,9,31.5,111,4.33,7.26,0.000,0.000,0,Alabama,Southeastern (SEC),2016,INA,INA,0,0,2556406
GM-0300,Grant,Mattos,G.Mattos,WR,,74,220,3/12/1981,0,0,0,0,0,0,0.000,0.000,0,USC,Pacific 10,2003,INA,INA,0,0,2505309
GM-0350,Garrick,Mayweather,G.Mayweather,OL,,75,321,10/30/1994,5.86,27,21.5,85,5.04,8.33,0.000,0.000,0,Fordham,,2016,INA,INA,0,0,2556813
GM-0400,Gerald,McBurrows,G.McBurrows,DB,,71,208,10/7/1973,0,0,0,0,0,0,0.000,0.000,214,Kansas,Big Eight,1995,INA,INA,0,0,2501938
GM-0500,Gerald,McCoy,G.McCoy,DL,,76,295,2/25/1988,5.04,23,30.5,114,4.48,7.32,33.750,10.250,3,Oklahoma,Big 12,2010,TB,DT,93,1,496816
GM-0600,George,McCullough,G.McCullough,DB,,70,187,2/18/1975,0,0,0,0,0,0,0.000,0.000,143,Baylor,Big 12,1997,INA,INA,0,0,2501962
GM-0700,Greg,McElroy,G.McElroy,QB,,74,220,5/10/1988,4.84,0,33,107,4.45,7.11,30.750,9.375,208,Alabama,Southeastern (SEC),2011,INA,INA,0,0,2495312
GM-0800,Garrett,McIntyre,G.McIntyre,LB,,75,270,11/26/1984,0,0,0,0,0,0,0.000,0.000,0,Fresno State,Western Athletic,2011,INA,INA,0,0,2520799
GM-0900,Gerald,McRath,G.McRath,LB,,75,228,6/16/1986,4.49,19,34,123,4.35,7.24,0.000,0.000,130,Southern Mississippi,Conference USA (C-USA),2009,INA,INA,0,0,79854
GM-1000,Giradie,Mercer,G.Mercer,DL,,74,285,3/19/1976,0,0,0,0,0,0,0.000,0.000,0,Marshall,Mid-American (MAC),2002,INA,INA,0,0,2503972
GM-1100,Glyn,Milburn,G.Milburn,WR,RB,68,177,2/19/1971,0,0,0,0,0,0,0.000,0.000,43,Stanford,Pacific 10,1993,INA,INA,0,0,2502084
GM-1150,Greg,Milhouse,G.Milhouse,DL,,74,303,7/15/1994,4.91,26,33.5,111,4.68,7.94,0.000,0.000,0,Campbell,,2016,INA,INA,0,0,2556618
GM-1200,Gabe,Miller,G.Miller,LB,,75,257,12/5/1987,0,0,0,0,0,0,0.000,0.000,140,Oregon State,Pacific 10,2011,INA,INA,0,0,2499250
GM-1300,Garrett,Mills,G.Mills,TE,,73,230,10/12/1983,0,0,0,0,0,0,0.000,0.000,106,Tulsa,Conference USA (C-USA),2007,INA,INA,0,0,2495911
GM-1400,Gene,Mruczkowski,G.Mruczkowski,OL,,74,305,6/6/1980,5.19,28,0,0,0,0,0.000,0.000,0,Purdue,Big Ten,2004,INA,INA,0,0,2505421
GM-1500,Greg,Myers,G.Myers,DB,,73,202,9/30/1972,0,0,0,0,0,0,0.000,0.000,144,Colorado State,Western Athletic,1996,INA,INA,0,0,2502249
GN-0050,Giorgio,Newberry,G.Newberry,DL,,78,289,11/26/1991,4.91,21,30.5,110,4.66,7.34,0.000,0.000,0,Florida State,Atlantic Coast (ACC),2016,INA,INA,0,0,2556633
GN-0100,Gabe,Northern,G.Northern,DL,,74,240,6/8/1974,0,0,0,0,0,0,0.000,0.000,53,LSU,Southeastern (SEC),1996,INA,INA,0,0,2502308
GO-0050,George,Odum,G.Odum,DB,WR,74,185,11/3/1993,4.45,22,33.5,118,4.19,7,0.000,0.000,0,Central Arkansas,Southland,2018,IND,FS,30,2,2561131
GO-0100,Greg,Olsen,G.Olsen,TE,,78,255,3/11/1985,4.51,23,35.5,114,4.48,7.04,32.375,9.625,31,Miami (FL),Atlantic Coast (ACC),2007,CAR,RES,88,1,2495700
GO-0200,Greg,Orton,G.Orton,WR,,75,207,12/17/1986,0,0,0,0,0,0,0.000,0.000,0,Purdue,Big Ten,2012,INA,INA,0,0,2507672
GP-0100,Glenn,Pakulak,G.Pakulak,K,,75,220,4/9/1980,0,0,0,0,0,0,0.000,0.000,0,Kentucky,Southeastern (SEC),2008,INA,INA,0,0,2505375
GP-0200,Glenn,Parker,G.Parker,OL,,77,305,4/22/1966,0,0,0,0,0,0,0.000,0.000,69,Arizona,Pacific 10,1990,INA,INA,0,0,2502402
GP-0225,Gio,Pascascio,G.Pascascio,WR,,73,195,11/10/1994,4.47,12,37,128,4.34,7.16,0.000,0.000,0,Louisville,Atlantic Coast (ACC),2017,INA,INA,0,0,2559346
GP-0250,Gionni,Paul,G.Paul,LB,,70,229,3/6/1993,4.96,22,35,112,4.49,7.56,0.000,0.000,0,Utah,Pacific 12,2016,INA,INA,0,0,2556761
GP-0300,Greg,Peterson,G.Peterson,DL,,77,286,1/21/1984,0,0,0,0,0,0,0.000,0.000,141,North Carolina Central,Mid-Eastern Athletic (MEAC),2007,INA,INA,0,0,2507210
GP-0350,Graham,Pocic,G.Pocic,OL,,77,310,4/5/1990,5.26,0,0,0,0,0,0.000,0.000,0,Illinois,Big Ten,2013,INA,INA,0,0,2542285
GP-0400,Geoffrey,Pope,G.Pope,DB,,71,181,6/21/1984,0,0,0,0,0,0,0.000,0.000,0,Howard,Mid-Eastern Athletic (MEAC),2007,INA,INA,0,0,2507068
GP-0450,Gimel,President,G.President,LB,,76,265,6/24/1994,4.68,24,31,119,4.4,7.26,0.000,0.000,0,Illinois,Big Ten,2017,TEN,FUT,57,5,2559307
GP-0500,Givens,Price,G.Price,OL,,76,310,10/3/1994,5.08,24,32,110,4.64,7.48,0.000,0.000,0,Nebraska,Big Ten,2016,INA,INA,0,0,2556446
GP-0600,Greg,Pyke,G.Pyke,OL,,77,319,6/4/1993,5.28,24,20,102,4.84,7.91,0.000,0.000,0,Georgia,Southeastern (SEC),2017,INA,INA,0,0,2559232
GQ-0100,Glover,Quin,G.Quin,DB,,72,207,1/15/1986,4.5,22,38,119,4.43,7.39,0.000,0.000,112,New Mexico,Mountain West (MWC),2009,DET,FS,27,1,71441
GR-0100,Greg,Randall,G.Randall,OL,,77,322,6/23/1978,0,0,0,0,0,0,0.000,0.000,127,Michigan State,Big Ten,2000,INA,INA,0,0,2504188
GR-0200,Gabe,Reid,G.Reid,TE,RB,76,260,5/28/1977,4.82,23,37,119,4.32,7.49,0.000,0.000,0,Brigham Young,Mountain West (MWC),2003,INA,INA,0,0,2505403
GR-0300,Garrett,Reynolds,G.Reynolds,OL,,79,310,7/1/1987,5.4,19,22,94,4.88,7.87,0.000,0.000,156,North Carolina,Atlantic Coast (ACC),2009,INA,INA,0,0,71453
GR-0320,Gerald,Rivers,G.Rivers,DL,,77,250,6/22/1990,4.68,20,39.5,128,4.46,7.19,0.000,0.000,0,Mississippi,Southeastern (SEC),2013,INA,INA,0,0,2541795
GR-0350,Gerell,Robinson,G.Robinson,WR,TE,75,222,10/13/1989,4.54,0,35.5,113,4.15,0,33.000,10.125,0,Arizona State,Pacific 12,2012,INA,INA,0,0,2532941
GR-0400,Gijon,Robinson,G.Robinson,TE,RB,73,255,10/12/1984,0,0,0,0,0,0,0.000,0.000,0,Missouri Western State,,2008,INA,INA,0,0,2495720
GR-0450,Greg,Robinson,G.Robinson,OL,,77,332,10/21/1992,4.85,32,28.5,113,4.86,7.8,0.000,0.000,2,Auburn,Southeastern (SEC),2014,CLE,LT,78,1,2543458
GR-0500,Grey,Ruegamer,G.Ruegamer,OL,,76,310,6/11/1976,5.34,18,27.5,94,4.68,7.81,0.000,0.000,72,Arizona State,Pacific 10,2000,INA,INA,0,0,2502775
GR-0600,Gary,Russell,G.Russell,RB,,70,205,9/8/1986,4.77,9,31.5,113,4.54,0,0.000,0.000,0,Minnesota,Big Ten,2007,INA,INA,0,0,2495727
GS-0100,Greg,Salas,G.Salas,WR,,73,210,8/25/1988,4.53,15,37,120,4.1,6.65,32.000,9.250,112,Hawaii,Western Athletic,2011,INA,INA,0,0,2495223
GS-0200,Garrison,Sanborn,G.Sanborn,OL,,72,240,7/31/1985,0,0,0,0,0,0,0.000,0.000,0,Florida State,Atlantic Coast (ACC),2009,TB,LS,89,1,2507731
GS-0300,Gerome,Sapp,G.Sapp,DB,,73,216,2/8/1981,4.64,0,36.5,112,4.3,7.13,0.000,0.000,182,Notre Dame,FBS Independents,2003,INA,INA,0,0,2505652
GS-0400,Geoff,Schwartz,G.Schwartz,OL,,78,340,7/11/1986,5.36,0,20.5,98,4.79,7.9,0.000,0.000,241,Oregon,Pacific 10,2008,INA,INA,0,0,842
GS-0500,Gari,Scott,G.Scott,WR,,72,191,6/2/1978,4.59,0,33.5,119,0,0,0.000,0.000,99,Michigan State,Big Ten,2001,INA,INA,0,0,2504110
GS-0550,Garrett,Scott,G.Scott,OL,,77,307,11/14/1991,5.07,25,33.5,115,4.4,7.09,0.000,0.000,199,Marshall,Conference USA (C-USA),2014,INA,INA,0,0,2550148
GS-0600,Greg,Scott,G.Scott,DL,,76,258,10/2/1979,4.9,26,32.5,110,4.61,7.5,0.000,0.000,234,Hampton,Mid-Eastern Athletic (MEAC),2002,INA,INA,0,0,2505199
GS-0700,Guss,Scott,G.Scott,DB,,70,205,5/21/1982,4.46,20,39,124,0,0,0.000,0.000,95,Florida,Southeastern (SEC),2005,INA,INA,0,0,2506048
GS-0750,Greg,Scruggs,G.Scruggs,DL,,75,284,8/17/1990,0,0,0,0,0,0,0.000,0.000,232,Louisville,Big East,2012,INA,INA,0,0,2535138
GS-0800,George,Selvie,G.Selvie,DL,,76,250,3/6/1987,4.93,24,30.5,109,4.63,7.48,34.500,9.375,226,South Florida,Big East,2010,INA,INA,0,0,496853
GS-0850,Greg,Senat,G.Senat,OL,,78,302,9/8/1994,5.38,19,26,106,4.71,7.41,34.875,9.875,212,Wagner,,2018,BAL,RES,64,1,2560870
GS-0900,Gerald,Sensabaugh,G.Sensabaugh,DB,,72,212,6/13/1983,4.44,17,46,133,0,0,0.000,0.000,157,North Carolina,Atlantic Coast (ACC),2005,INA,INA,0,0,2506492
GS-1000,Gannon,Shepherd,G.Shepherd,OL,,80,310,1/4/1977,0,0,0,0,0,0,0.000,0.000,0,Duke,Atlantic Coast (ACC),2001,INA,INA,0,0,2504083
GS-1025,Gerrard,Sheppard,G.Sheppard,WR,,74,211,11/16/1990,4.54,15,35.5,121,4.41,7.22,0.000,0.000,0,Towson,Colonial Athletic (CAA),2013,INA,INA,0,0,2541745
GS-1028,Garrett,Sickels,G.Sickels,DL,,75,261,9/24/1994,4.9,20,33,113,0,7.01,32.125,9.500,0,Penn State,Big Ten,2017,LA,RES,56,3,2558900
GS-1031,Gannon,Sinclair,G.Sinclair,TE,,79,266,2/5/1993,4.83,13,32,117,4.22,7.03,0.000,0.000,0,Missouri State,Missouri Valley,2015,INA,INA,0,0,2553760
GS-1037,Garrison,Smith,G.Smith,DL,,75,297,10/9/1991,5.23,23,24.5,98,4.75,7.88,0.000,0.000,0,Georgia,Southeastern (SEC),2014,INA,INA,0,0,2550503
GS-1050,Geno,Smith,G.Smith,QB,,74,218,10/10/1990,4.56,0,33.5,124,0,0,32.500,9.286,39,West Virginia,Big 12,2013,LAC,QB,3,2,2539335
GS-1100,Greg,Spires,G.Spires,DL,,73,265,8/12/1974,0,0,0,0,0,0,0.000,0.000,83,Florida State,Atlantic Coast (ACC),1998,INA,INA,0,0,2503088
GS-1200,Glen,Steele,G.Steele,DL,,76,300,10/4/1974,0,0,0,0,0,0,0.000,0.000,105,Michigan,Big Ten,1998,INA,INA,0,0,2503121
GS-1250,Grover,Stewart,G.Stewart,DL,,77,295,10/20/1993,5.14,30,26,106,4.75,7.71,0.000,0.000,144,Albany State,,2017,IND,NT,90,2,2558766
GS-1300,Gary,Stills,G.Stills,LB,DL,74,250,7/11/1974,4.75,23,31.5,116,4.28,7.33,0.000,0.000,75,West Virginia,Big East,1999,INA,INA,0,0,2503149
GS-1350,Greg,Stroman,G.Stroman,DB,,71,182,3/8/1996,4.48,16,34,115,4.43,7.02,29.875,8.750,241,Virginia Tech,Atlantic Coast (ACC),2018,WAS,RCB,37,2,2560886
GS-1400,Geoff,Swaim,G.Swaim,TE,,76,252,3/19/1991,4.71,0,35.5,124,4.58,7.28,33.625,10.000,246,Texas,Big 12,2015,DAL,RES,87,5,2553454
GS-1500,Garrett,Swanson,G.Swanson,K,,72,230,6/24/1994,4.98,22,30,109,4.79,7.32,0.000,0.000,0,Fresno State,Mountain West (MWC),2016,INA,INA,0,0,2556452
GT-0100,Golden,Tate,G.Tate,WR,,70,202,8/2/1988,4.42,17,35,120,4.34,7.12,30.500,9.250,60,Notre Dame,FBS Independents,2010,PHI,RWR,19,1,497326
GT-0150,Giorgio,Tavecchio,G.Tavecchio,K,,70,182,7/16/1990,0,0,0,0,0,0,0.000,0.000,0,California,Pacific 12,2012,ATL,PK,4,2,2535686
GT-0200,George,Teague,G.Teague,DB,,73,198,2/18/1971,0,0,0,0,0,0,0.000,0.000,29,Alabama,Southeastern (SEC),1993,INA,INA,0,0,2503270
GT-0300,Greg,Toler,G.Toler,DB,,72,192,1/2/1985,0,0,0,0,0,0,0.000,0.000,131,St. Paul's,,2009,INA,INA,0,0,237680
GT-0400,Greg,Townsend,G.Townsend,DL,,75,275,12/11/1992,4.86,19,31.5,109,4.55,7.5,0.000,0.000,0,USC,Pacific 12,2016,INA,INA,0,0,2503385
GU-0100,George,Uko,G.Uko,DL,,75,284,2/11/1992,4.88,22,29.5,110,4.57,7.47,0.000,0.000,0,USC,Pacific 12,2014,INA,INA,0,0,2550408
GV-0050,Greg,Van Roten,G.Van Roten,OL,,75,303,2/26/1990,0,0,0,0,0,0,0.000,0.000,0,Pennsylvania,Ivy League,2012,CAR,LG,73,1,538145
GW-0100,Gary,Walker,G.Walker,DL,,75,324,2/28/1973,0,0,0,0,0,0,0.000,0.000,159,Auburn,Southeastern (SEC),1995,INA,INA,0,0,2503505
GW-0200,Greg,Walker,G.Walker,OL,,77,341,10/1/1981,0,0,0,0,0,0,0.000,0.000,0,Clemson,Atlantic Coast (ACC),2004,INA,INA,0,0,2505744
GW-0250,Greg,Ward Jr.,G.Ward Jr.,WR,,70,186,7/12/1995,4.59,10,34.5,115,4.31,6.9,31.125,9.875,0,Houston,American Athletic,2017,INA,INA,0,0,2559278
GW-0300,Gerard,Warren,G.Warren,DL,,76,325,7/25/1978,0,0,0,0,0,0,0.000,0.000,3,Florida,Southeastern (SEC),2001,INA,INA,0,0,2504771
GW-0400,Greg,Warren,G.Warren,OL,,75,252,10/18/1981,0,0,0,0,0,0,0.000,0.000,0,North Carolina,Atlantic Coast (ACC),2005,INA,INA,0,0,2506151
GW-0500,Gabe,Watson,G.Watson,DL,,75,340,9/24/1983,5.27,36,25,96,4.82,8.28,0.000,0.000,107,Michigan,Big Ten,2006,INA,INA,0,0,2506918
GW-0600,Greg,Wesley,G.Wesley,DB,,74,208,3/19/1978,0,0,0,0,0,0,0.000,0.000,85,Arkansas-Pine Bluff,Southwestern Athletic (SWAC),2000,INA,INA,0,0,2504105
GW-0650,Griff,Whalen,G.Whalen,WR,,73,185,3/1/1990,0,0,0,0,0,0,0.000,0.000,0,Stanford,Pacific 12,2012,INA,INA,0,0,2535876
GW-0700,Guy,Whimper,G.Whimper,OL,,77,302,5/21/1983,4.96,26,29,102,4.61,7.39,0.000,0.000,129,East Carolina,Conference USA (C-USA),2006,INA,INA,0,0,2495972
GW-0800,Stylez G.,White,G.White,DL,,75,268,7/25/1979,0,0,0,0,0,0,0.000,0.000,229,Minnesota,Big Ten,2002,INA,INA,0,0,505195
GW-0900,Garnell,Wilds,G.Wilds,DB,,71,196,6/8/1981,0,0,0,0,0,0,0.000,0.000,0,Virginia Tech,Big East,2004,INA,INA,0,0,2505713
GW-0950,Gary,Wilkins,G.Wilkins,LB,,74,236,11/23/1963,4.83,24,36,120,4.67,7.25,0.000,0.000,0,Furman,Southern,2015,INA,INA,0,0,2553856
GW-1000,Gerris,Wilkinson,G.Wilkinson,LB,,75,240,4/5/1983,4.66,19,39,122,4.18,7.23,0.000,0.000,96,Georgia Tech,Atlantic Coast (ACC),2006,INA,INA,0,0,2506911
GW-1100,Garry,Williams,G.Williams,OL,,75,296,8/20/1986,0,0,0,0,0,0,0.000,0.000,0,Kentucky,Southeastern (SEC),2009,INA,INA,0,0,2507669
GW-1200,George,Williams,G.Williams,DL,,75,294,12/8/1975,0,0,0,0,0,0,0.000,0.000,0,North Carolina State,Atlantic Coast (ACC),1998,INA,INA,0,0,2503685
GW-1300,Grant,Williams,G.Williams,OL,,79,320,5/10/1974,0,0,0,0,0,0,0.000,0.000,0,Louisiana Tech,Big West,1996,INA,INA,0,0,2503688
GW-1400,George,Wilson,G.Wilson,DB,,72,212,3/14/1981,0,0,0,0,0,0,0.000,0.000,0,Arkansas,Southeastern (SEC),2005,INA,INA,0,0,2505745
GW-1500,Gibril,Wilson,G.Wilson,DB,,72,197,11/12/1981,4.47,15,0,0,0,0,0.000,0.000,136,Tennessee,Southeastern (SEC),2004,INA,INA,0,0,2506008
GW-1600,Gillis,Wilson,G.Wilson,DL,,74,282,10/15/1977,0,0,0,0,0,0,0.000,0.000,147,Southern,Southwestern Athletic (SWAC),2001,INA,INA,0,0,2504125
GW-1650,George,Winn,G.Winn,RB,,70,218,11/10/1990,4.65,22,34.5,119,4.33,7.13,30.875,9.875,0,Cincinnati,Big East,2013,INA,INA,0,0,2541910
GW-1675,Glenn,Winston,G.Winston,RB,,73,220,4/29/1989,4.71,22,36.5,122,4.38,7.3,0.000,0.000,0,Northwood,,2014,INA,INA,0,0,2551357
GW-1700,Grant,Wistrom,G.Wistrom,DL,,76,272,7/3/1976,0,0,0,0,0,0,0.000,0.000,6,Nebraska,Big 12,1998,INA,INA,0,0,2503773
GW-1800,Garrett,Wolfe,G.Wolfe,RB,,67,171,8/17/1984,4.4,0,35.5,0,4.08,6.69,0.000,0.000,93,Northern Illinois,Mid-American (MAC),2007,INA,INA,0,0,2495784
GW-1900,George,Wrighster,G.Wrighster,TE,,75,260,4/1/1981,4.89,16,34.5,115,0,7.24,0.000,0.000,104,Oregon,Pacific 10,2003,INA,INA,0,0,2505495
GW-2000,Gabe,Wright,G.Wright,DL,,75,300,4/3/1992,5.06,34,26.5,100,4.56,7.73,32.625,10.750,113,Auburn,Southeastern (SEC),2015,OAK,DT,74,3,2552282
GZ-2000,Greg,Zuerlein,G.Zuerlein,K,,72,187,12/27/1987,4.86,0,0,0,0,0,0.000,0.000,171,Missouri Western,,2012,LA,PK,4,1,2534797
HA-0100,Hamza,Abdullah,H.Abdullah,DB,,74,213,8/20/1983,0,0,0,0,0,0,0.000,0.000,231,Washington State,Pacific 10,2005,INA,INA,0,0,2506563
HA-0200,Husain,Abdullah,H.Abdullah,DB,,72,204,7/27/1985,4.63,16,32.5,115,0,7.07,0.000,0.000,0,Washington State,Pacific 10,2008,INA,INA,0,0,729
HA-0300,Hakim,Akbar,H.Akbar,DB,,72,222,8/11/1980,0,0,0,0,0,0,0.000,0.000,163,Washington,Pacific 10,2001,INA,INA,0,0,2504588
HA-0400,Henry,Anderson,H.Anderson,DL,,78,294,8/3/1991,4.95,23,30,111,4.19,7.2,33.500,9.750,93,Stanford,Pacific 12,2015,NYJ,RDE,96,1,2552272
HB-0100,Hank,Baskett,H.Baskett,WR,,74,220,9/4/1982,4.5,0,35,119,4.22,6.8,0.000,0.000,0,New Mexico,Mountain West (MWC),2006,INA,INA,0,0,2495804
HB-0150,Houston,Bates,H.Bates,LB,,73,245,12/20/1990,4.68,0,26.5,105,4.29,7.26,0.000,0.000,0,Louisiana Tech,Conference USA (C-USA),2015,INA,INA,0,0,2553915
HB-0175,Harvey,Binford,H.Binford,WR,,72,185,1/20/1991,0,0,0,0,0,0,0.000,0.000,0,Lindenwood,,2016,INA,INA,0,0,2557440
HB-0200,Harold,Blackmon,H.Blackmon,DB,,71,216,5/20/1978,4.54,17,37,121,4.28,7.03,0.000,0.000,210,Northwestern,Big Ten,2001,INA,INA,0,0,2504625
HB-0300,H.B.,Blades,H.Blades,LB,,71,236,9/30/1984,0,0,0,0,0,0,0.000,0.000,179,Pittsburgh,Big East,2007,INA,INA,0,0,2507226
HB-0350,Hunter,Bradley,H.Bradley,LS,,74,237,5/21/1994,4.78,17,29,104,4.44,7.43,0.000,0.000,239,Mississippi State,Southeastern (SEC),2018,GB,LS,43,1,2561156
HB-0400,Henry,Burris,H.Burris,QB,,72,195,6/4/1975,0,0,0,0,0,0,0.000,0.000,0,Temple,Big East,2002,INA,INA,0,0,2504340
HB-0500,Harrison,Butker,H.Butker,K,,76,199,7/14/1995,4.93,0,0,0,0,0,31.750,8.750,233,Georgia Tech,Atlantic Coast (ACC),2017,KC,P,7,2,2558245
HC-0050,Ha Ha,Clinton-Dix,H.Clinton-Dix,DB,,73,208,12/21/1992,4.58,11,33,119,4.16,7.16,32.375,9.000,21,Alabama,Southeastern (SEC),2014,WAS,SS,20,1,543470
HC-0075,Henry,Coley,H.Coley,LB,,73,252,4/29/1992,4.99,23,29,115,4.59,7.34,0.000,0.000,0,Virginia,Atlantic Coast (ACC),2015,INA,INA,0,0,2553916
HC-0100,Henri,Crockett,H.Crockett,LB,,74,240,10/28/1974,0,0,0,0,0,0,0.000,0.000,100,Florida State,Atlantic Coast (ACC),1997,INA,INA,0,0,2500236
HC-0200,Howard,Cross,H.Cross,TE,,77,270,8/8/1967,0,0,0,0,0,0,0.000,0.000,158,Alabama,Southeastern (SEC),1989,INA,INA,0,0,2500242
HD-0100,Harvey,Dahl,H.Dahl,OL,,78,305,6/24/1981,5.42,17,27,99,4.6,8.16,0.000,0.000,0,Nevada,Western Athletic,2006,INA,INA,0,0,2506225
HD-0200,Hall,Davis,H.Davis,DL,,78,262,3/2/1987,4.84,28,0,0,0,0,0.000,0.000,0,Louisiana-Lafayette,Sun Belt,2010,INA,INA,0,0,496776
HD-0250,Hunter,Dimick,H.Dimick,DL,,75,274,10/29/1993,4.75,38,28,109,4.13,7.15,0.000,0.000,0,Utah,Pacific 12,2017,TB,FUT,0,5,2559167
HD-0300,Harry,Douglas,H.Douglas,WR,,71,182,9/16/1984,4.51,0,31,120,4.12,6.57,31.125,7.750,84,Louisville,Big East,2008,INA,INA,0,0,222
HD-0400,Hugh,Douglas,H.Douglas,DL,LB,74,281,8/23/1971,0,0,0,0,0,0,0.000,0.000,16,Central State,,1995,INA,INA,0,0,2500444
HE-0050,Hendrick,Ekpe,H.Ekpe,DL,,75,248,6/30/1995,4.87,22,31.5,113,4.47,7.33,0.000,0.000,0,Minnesota,Big Ten,2017,INA,INA,0,0,2559285
HE-0100,Hayden,Epstein,H.Epstein,K,,74,214,11/16/1980,0,0,0,0,0,0,0.000,0.000,247,Michigan,Big Ten,2002,INA,INA,0,0,2505210
HE-0200,Hiram,Eugene,H.Eugene,DB,,74,200,11/24/1980,0,0,0,0,0,0,0.000,0.000,0,Louisiana Tech,Western Athletic,2007,INA,INA,0,0,2506869
HE-0300,Heath,Evans,H.Evans,RB,,72,245,12/30/1978,4.56,30,34.5,111,4.24,7.3,0.000,0.000,82,Auburn,Southeastern (SEC),2001,INA,INA,0,0,2504756
HF-0100,Heath,Farwell,H.Farwell,LB,,72,235,12/31/1981,0,0,0,0,0,0,0.000,0.000,0,San Diego State,Mountain West (MWC),2005,INA,INA,0,0,2506242
HF-0200,Henry,Ford,H.Ford,DL,,75,295,10/30/1971,0,0,0,0,0,0,0.000,0.000,26,Arkansas,Southeastern (SEC),1994,INA,INA,0,0,2500680
HF-0300,Hank,Fraley,H.Fraley,OL,,74,300,9/21/1977,0,0,0,0,0,0,0.000,0.000,0,Robert Morris,,2001,INA,INA,0,0,2503982
HG-0100,Herbert,Goodman,H.Goodman,RB,,71,203,8/31/1977,0,0,0,0,0,0,0.000,0.000,0,Graceland College,,2000,INA,INA,0,0,2503935
HG-0200,Hunter,Goodwin,H.Goodwin,TE,,77,268,10/10/1972,0,0,0,0,0,0,0.000,0.000,97,Texas A&M,Southwest,1996,INA,INA,0,0,2500840
HG-0250,Hroniss,Grasu,H.Grasu,OL,,75,297,8/12/1991,5.03,0,0,0,4.74,7.85,32.125,10.250,71,Oregon,Pacific 12,2015,INA,INA,0,0,2552245
HG-0300,Howard,Green,H.Green,DL,,74,320,1/12/1979,0,0,0,0,0,0,0.000,0.000,190,LSU,Southeastern (SEC),2002,INA,INA,0,0,2504994
HG-0400,Howard,Griffith,H.Griffith,RB,,72,230,11/17/1967,0,0,0,0,0,0,0.000,0.000,236,Illinois,Big Ten,1993,INA,INA,0,0,2500926
HG-0500,Harland,Gunn,H.Gunn,OL,,74,314,8/30/1989,0,0,0,0,0,0,0.000,0.000,0,Miami (FL),Atlantic Coast (ACC),2012,INA,INA,0,0,2535715
HH-0100,Harald,Hasselbach,H.Hasselbach,DL,,78,281,9/22/1967,0,0,0,0,0,0,0.000,0.000,0,Washington,Pacific 10,1994,INA,INA,0,0,2501077
HH-0200,Herb,Haygood,H.Haygood,WR,,71,193,12/30/1977,4.45,0,33,114,4.26,6.65,0.000,0.000,144,Michigan State,Big Ten,2002,INA,INA,0,0,2504988
HH-0225,Hunter,Henry,H.Henry,TE,,77,250,12/7/1994,4.68,21,31.5,113,4.41,7.16,32.750,9.250,35,Arkansas,Southeastern (SEC),2016,LAC,TE,86,1,2555341
HH-0250,Hayworth,Hicks,H.Hicks,OL,,75,336,10/3/1988,0,0,0,0,0,0,0.000,0.000,0,Iowa State,Big 12,2012,INA,INA,0,0,2535719
HH-0275,Holton,Hill,H.Hill,DB,,74,196,3/28/1997,4.49,14,31,120,4.15,6.83,0.000,0.000,0,Texas,Big 12,2018,MIN,LCB,24,2,2560741
HH-0300,Hunter,Hillenmeyer,H.Hillenmeyer,LB,,76,238,10/28/1980,0,0,0,0,0,0,0.000,0.000,166,Vanderbilt,Southeastern (SEC),2003,INA,INA,0,0,2505498
HH-0350,Hayden,Hurst,H.Hurst,TE,,76,250,8/24/1993,4.67,16,32,120,4.37,7.19,32.750,9.750,25,South Carolina,Southeastern (SEC),2018,BAL,TE,81,2,2560747
